Pessoa;Pergunta;Idade;Sexo;Classe
129;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);3 - ADULTO;Masculino;E
129;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);3 - ADULTO;Masculino;E
129;Se possui filhos menores de 12 anos;3 - ADULTO;Masculino;E
129;Se possui filhos menores de 18 anos;3 - ADULTO;Masculino;E
129;Se possui casa própria ou se é alugada;3 - ADULTO;Masculino;E
129;Se os filhos estudam em colégio particular;3 - ADULTO;Masculino;E
129;Sobre a profissão que exerce;3 - ADULTO;Masculino;E
129;Se faz academia ou pratica esportes de modo geral;3 - ADULTO;Masculino;E
129;Se gosta de ir em shows;3 - ADULTO;Masculino;E
129;Se tem plano de saúde;3 - ADULTO;Masculino;E
129;Se possui seguro de vida, de imóvel ou de carro;3 - ADULTO;Masculino;E
129;Se gosta de viajar e com que frequência;3 - ADULTO;Masculino;E
129;Sobre a sua operadora de telefonia (Claro, Vivo e etc);3 - ADULTO;Masculino;E
129;Se o celular é pós pago ou pré pago;3 - ADULTO;Masculino;E
129;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);3 - ADULTO;Masculino;E
129;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);3 - ADULTO;Masculino;E
130;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);1 - ADOLESCENTE;Masculino;E
130;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);1 - ADOLESCENTE;Masculino;E
130;Aniversário e outras datas festivas (Casamento por exemplo);1 - ADOLESCENTE;Masculino;E
130;Se possui animais de estimação;1 - ADOLESCENTE;Masculino;E
130;Informações sociais como sexo, idade, estado civil por exemplo;1 - ADOLESCENTE;Masculino;E
130;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;1 - ADOLESCENTE;Masculino;E
130;Se possui smartphone?;1 - ADOLESCENTE;Masculino;E
130;Se costuma comprar parcelado ou à vista?;1 - ADOLESCENTE;Masculino;E
130;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);1 - ADOLESCENTE;Masculino;E
130;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);1 - ADOLESCENTE;Masculino;E
130;Se tem plano de saúde;1 - ADOLESCENTE;Masculino;E
130;Se possui seguro de vida, de imóvel ou de carro;1 - ADOLESCENTE;Masculino;E
130;Se gosta de viajar e com que frequência;1 - ADOLESCENTE;Masculino;E
130;Sobre a sua operadora de telefonia (Claro, Vivo e etc);1 - ADOLESCENTE;Masculino;E
130;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);1 - ADOLESCENTE;Masculino;E
131;Se costuma comprar parcelado ou à vista?;2 - JOVEM;Masculino;E
132;Características do veículo (marca, ano e etc);2 - JOVEM;Masculino;E
133;Eu não responderia à nenhuma destas questões;1 - ADOLESCENTE;Masculino;E
134;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);2 - JOVEM;Masculino;B
134;Informações sociais como sexo, idade, estado civil por exemplo;2 - JOVEM;Masculino;B
134;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;2 - JOVEM;Masculino;B
134;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);2 - JOVEM;Masculino;B
134;Se possui smartphone?;2 - JOVEM;Masculino;B
134;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);2 - JOVEM;Masculino;B
134;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);2 - JOVEM;Masculino;B
134;Se faz academia ou pratica esportes de modo geral;2 - JOVEM;Masculino;B
134;Se gosta de ir em shows;2 - JOVEM;Masculino;B
134;Se gosta de viajar e com que frequência;2 - JOVEM;Masculino;B
134;Sobre a sua operadora de telefonia (Claro, Vivo e etc);2 - JOVEM;Masculino;B
134;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);2 - JOVEM;Masculino;B
134;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);2 - JOVEM;Masculino;B
135;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);2 - JOVEM;Masculino;E
135;Se gosta de ir em shows;2 - JOVEM;Masculino;E
135;Sobre a sua operadora de telefonia (Claro, Vivo e etc);2 - JOVEM;Masculino;E
136;Aniversário e outras datas festivas (Casamento por exemplo);3 - ADULTO;Masculino;C
136;Se possui animais de estimação;3 - ADULTO;Masculino;C
136;Informações sociais como sexo, idade, estado civil por exemplo;3 - ADULTO;Masculino;C
136;Se possui smartphone?;3 - ADULTO;Masculino;C
136;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);3 - ADULTO;Masculino;C
137;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);2 - JOVEM;Masculino;D
137;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);2 - JOVEM;Masculino;D
137;Se possui animais de estimação;2 - JOVEM;Masculino;D
137;Se possui smartphone?;2 - JOVEM;Masculino;D
137;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);2 - JOVEM;Masculino;D
137;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);2 - JOVEM;Masculino;D
137;Se gosta de ir em shows;2 - JOVEM;Masculino;D
138;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);2 - JOVEM;Masculino;E
138;Informações sociais como sexo, idade, estado civil por exemplo;2 - JOVEM;Masculino;E
138;Se possui smartphone?;2 - JOVEM;Masculino;E
138;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);2 - JOVEM;Masculino;E
138;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);2 - JOVEM;Masculino;E
138;Sobre a sua operadora de telefonia (Claro, Vivo e etc);2 - JOVEM;Masculino;E
138;Se o celular é pós pago ou pré pago;2 - JOVEM;Masculino;E
138;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);2 - JOVEM;Masculino;E
139;Aniversário e outras datas festivas (Casamento por exemplo);5 - MELHOR IDADE;Masculino;E
139;Se possui smartphone?;5 - MELHOR IDADE;Masculino;E
139;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);5 - MELHOR IDADE;Masculino;E
139;Se possui casa própria ou se é alugada;5 - MELHOR IDADE;Masculino;E
139;Se gosta de viajar e com que frequência;5 - MELHOR IDADE;Masculino;E
139;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);5 - MELHOR IDADE;Masculino;E
140;Se possui animais de estimação;2 - JOVEM;Masculino;C
141;Informações sociais como sexo, idade, estado civil por exemplo;4 - MADURO;Masculino;D
141;Se possui smartphone?;4 - MADURO;Masculino;D
142;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);4 - MADURO;Masculino;B
142;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);4 - MADURO;Masculino;B
142;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);4 - MADURO;Masculino;B
142;Se possui smartphone?;4 - MADURO;Masculino;B
142;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);4 - MADURO;Masculino;B
142;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);4 - MADURO;Masculino;B
142;Se possui casa própria ou se é alugada;4 - MADURO;Masculino;B
142;Sobre a profissão que exerce;4 - MADURO;Masculino;B
142;Se faz academia ou pratica esportes de modo geral;4 - MADURO;Masculino;B
142;Se tem plano de saúde;4 - MADURO;Masculino;B
142;Se possui seguro de vida, de imóvel ou de carro;4 - MADURO;Masculino;B
142;Se gosta de viajar e com que frequência;4 - MADURO;Masculino;B
142;Sobre a sua operadora de telefonia (Claro, Vivo e etc);4 - MADURO;Masculino;B
142;Se o celular é pós pago ou pré pago;4 - MADURO;Masculino;B
142;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);4 - MADURO;Masculino;B
142;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);4 - MADURO;Masculino;B
143;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);1 - ADOLESCENTE;Masculino;C
143;Se faz academia ou pratica esportes de modo geral;1 - ADOLESCENTE;Masculino;C
143;Se gosta de viajar e com que frequência;1 - ADOLESCENTE;Masculino;C
144;Informações sociais como sexo, idade, estado civil por exemplo;4 - MADURO;Masculino;C
144;Se possui smartphone?;4 - MADURO;Masculino;C
144;Se possui filhos menores de 12 anos;4 - MADURO;Masculino;C
144;Se possui filhos menores de 18 anos;4 - MADURO;Masculino;C
145;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);1 - ADOLESCENTE;Masculino;D
145;Aniversário e outras datas festivas (Casamento por exemplo);1 - ADOLESCENTE;Masculino;D
145;Se possui animais de estimação;1 - ADOLESCENTE;Masculino;D
145;Informações sociais como sexo, idade, estado civil por exemplo;1 - ADOLESCENTE;Masculino;D
145;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;1 - ADOLESCENTE;Masculino;D
145;Se possui smartphone?;1 - ADOLESCENTE;Masculino;D
145;Se costuma comprar parcelado ou à vista?;1 - ADOLESCENTE;Masculino;D
145;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);1 - ADOLESCENTE;Masculino;D
145;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);1 - ADOLESCENTE;Masculino;D
145;Se possui filhos menores de 12 anos;1 - ADOLESCENTE;Masculino;D
145;Se possui filhos menores de 18 anos;1 - ADOLESCENTE;Masculino;D
145;Se possui casa própria ou se é alugada;1 - ADOLESCENTE;Masculino;D
145;Se os filhos estudam em colégio particular;1 - ADOLESCENTE;Masculino;D
145;Sobre a profissão que exerce;1 - ADOLESCENTE;Masculino;D
145;Se faz academia ou pratica esportes de modo geral;1 - ADOLESCENTE;Masculino;D
145;Se gosta de ir em shows;1 - ADOLESCENTE;Masculino;D
145;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);1 - ADOLESCENTE;Masculino;D
145;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);1 - ADOLESCENTE;Masculino;D
146;Características do veículo (marca, ano e etc);3 - ADULTO;Masculino;B
146;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);3 - ADULTO;Masculino;B
146;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;3 - ADULTO;Masculino;B
146;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);3 - ADULTO;Masculino;B
146;Se possui smartphone?;3 - ADULTO;Masculino;B
146;Se costuma comprar parcelado ou à vista?;3 - ADULTO;Masculino;B
146;Se possui filhos menores de 12 anos;3 - ADULTO;Masculino;B
146;Se possui filhos menores de 18 anos;3 - ADULTO;Masculino;B
146;Sobre a sua operadora de telefonia (Claro, Vivo e etc);3 - ADULTO;Masculino;B
146;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);3 - ADULTO;Masculino;B
147;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);2 - JOVEM;Masculino;E
147;Aniversário e outras datas festivas (Casamento por exemplo);2 - JOVEM;Masculino;E
147;Informações sociais como sexo, idade, estado civil por exemplo;2 - JOVEM;Masculino;E
147;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);2 - JOVEM;Masculino;E
147;Se possui smartphone?;2 - JOVEM;Masculino;E
147;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);2 - JOVEM;Masculino;E
148;Características do veículo (marca, ano e etc);2 - JOVEM;Masculino;E
148;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);2 - JOVEM;Masculino;E
148;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);2 - JOVEM;Masculino;E
148;Aniversário e outras datas festivas (Casamento por exemplo);2 - JOVEM;Masculino;E
148;Informações sociais como sexo, idade, estado civil por exemplo;2 - JOVEM;Masculino;E
148;Se possui smartphone?;2 - JOVEM;Masculino;E
148;Se costuma comprar parcelado ou à vista?;2 - JOVEM;Masculino;E
148;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);2 - JOVEM;Masculino;E
148;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);2 - JOVEM;Masculino;E
148;Se possui filhos menores de 12 anos;2 - JOVEM;Masculino;E
148;Se possui filhos menores de 18 anos;2 - JOVEM;Masculino;E
148;Se gosta de ir em shows;2 - JOVEM;Masculino;E
148;Sobre a sua operadora de telefonia (Claro, Vivo e etc);2 - JOVEM;Masculino;E
148;Se o celular é pós pago ou pré pago;2 - JOVEM;Masculino;E
148;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);2 - JOVEM;Masculino;E
149;Características do veículo (marca, ano e etc);2 - JOVEM;Masculino;C
149;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);2 - JOVEM;Masculino;C
149;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);2 - JOVEM;Masculino;C
149;Se possui animais de estimação;2 - JOVEM;Masculino;C
149;Informações sociais como sexo, idade, estado civil por exemplo;2 - JOVEM;Masculino;C
149;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;2 - JOVEM;Masculino;C
149;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);2 - JOVEM;Masculino;C
149;Se possui smartphone?;2 - JOVEM;Masculino;C
149;Se costuma comprar parcelado ou à vista?;2 - JOVEM;Masculino;C
149;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);2 - JOVEM;Masculino;C
149;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);2 - JOVEM;Masculino;C
149;Se possui filhos menores de 12 anos;2 - JOVEM;Masculino;C
149;Se possui filhos menores de 18 anos;2 - JOVEM;Masculino;C
149;Se possui casa própria ou se é alugada;2 - JOVEM;Masculino;C
149;Se os filhos estudam em colégio particular;2 - JOVEM;Masculino;C
149;Sobre a profissão que exerce;2 - JOVEM;Masculino;C
149;Se faz academia ou pratica esportes de modo geral;2 - JOVEM;Masculino;C
149;Se gosta de ir em shows;2 - JOVEM;Masculino;C
149;Se tem plano de saúde;2 - JOVEM;Masculino;C
149;Se gosta de viajar e com que frequência;2 - JOVEM;Masculino;C
149;Sobre a sua operadora de telefonia (Claro, Vivo e etc);2 - JOVEM;Masculino;C
149;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);2 - JOVEM;Masculino;C
149;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);2 - JOVEM;Masculino;C
150;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);3 - ADULTO;Masculino;B
150;Se possui animais de estimação;3 - ADULTO;Masculino;B
150;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);3 - ADULTO;Masculino;B
150;Se possui smartphone?;3 - ADULTO;Masculino;B
150;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);3 - ADULTO;Masculino;B
150;Se gosta de ir em shows;3 - ADULTO;Masculino;B
150;Se tem plano de saúde;3 - ADULTO;Masculino;B
150;Se gosta de viajar e com que frequência;3 - ADULTO;Masculino;B
150;Sobre a sua operadora de telefonia (Claro, Vivo e etc);3 - ADULTO;Masculino;B
150;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);3 - ADULTO;Masculino;B
151;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;4 - MADURO;Masculino;D
151;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);4 - MADURO;Masculino;D
151;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);4 - MADURO;Masculino;D
151;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);4 - MADURO;Masculino;D
151;Sobre a sua operadora de telefonia (Claro, Vivo e etc);4 - MADURO;Masculino;D
151;Se o celular é pós pago ou pré pago;4 - MADURO;Masculino;D
152;Se possui animais de estimação;3 - ADULTO;Masculino;E
152;Se possui smartphone?;3 - ADULTO;Masculino;E
152;Se costuma comprar parcelado ou à vista?;3 - ADULTO;Masculino;E
153;Se possui animais de estimação;2 - JOVEM;Masculino;D
153;Informações sociais como sexo, idade, estado civil por exemplo;2 - JOVEM;Masculino;D
153;Se possui smartphone?;2 - JOVEM;Masculino;D
154;Características do veículo (marca, ano e etc);4 - MADURO;Masculino;B
154;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);4 - MADURO;Masculino;B
154;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);4 - MADURO;Masculino;B
154;Aniversário e outras datas festivas (Casamento por exemplo);4 - MADURO;Masculino;B
154;Se possui animais de estimação;4 - MADURO;Masculino;B
154;Informações sociais como sexo, idade, estado civil por exemplo;4 - MADURO;Masculino;B
154;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;4 - MADURO;Masculino;B
154;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);4 - MADURO;Masculino;B
154;Se possui smartphone?;4 - MADURO;Masculino;B
154;Se costuma comprar parcelado ou à vista?;4 - MADURO;Masculino;B
154;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);4 - MADURO;Masculino;B
154;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);4 - MADURO;Masculino;B
154;Se possui filhos menores de 12 anos;4 - MADURO;Masculino;B
154;Se possui filhos menores de 18 anos;4 - MADURO;Masculino;B
154;Se possui casa própria ou se é alugada;4 - MADURO;Masculino;B
154;Se os filhos estudam em colégio particular;4 - MADURO;Masculino;B
154;Sobre a profissão que exerce;4 - MADURO;Masculino;B
154;Se faz academia ou pratica esportes de modo geral;4 - MADURO;Masculino;B
154;Se gosta de ir em shows;4 - MADURO;Masculino;B
154;Se tem plano de saúde;4 - MADURO;Masculino;B
154;Se possui seguro de vida, de imóvel ou de carro;4 - MADURO;Masculino;B
154;Se gosta de viajar e com que frequência;4 - MADURO;Masculino;B
154;Sobre a sua operadora de telefonia (Claro, Vivo e etc);4 - MADURO;Masculino;B
154;Se o celular é pós pago ou pré pago;4 - MADURO;Masculino;B
154;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);4 - MADURO;Masculino;B
154;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);4 - MADURO;Masculino;B
155;Características do veículo (marca, ano e etc);3 - ADULTO;Masculino;D
155;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);3 - ADULTO;Masculino;D
155;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);3 - ADULTO;Masculino;D
155;Aniversário e outras datas festivas (Casamento por exemplo);3 - ADULTO;Masculino;D
155;Se possui animais de estimação;3 - ADULTO;Masculino;D
155;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;3 - ADULTO;Masculino;D
156;Eu não responderia à nenhuma destas questões;3 - ADULTO;Masculino;D
157;Características do veículo (marca, ano e etc);4 - MADURO;Masculino;D
157;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);4 - MADURO;Masculino;D
157;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);4 - MADURO;Masculino;D
157;Aniversário e outras datas festivas (Casamento por exemplo);4 - MADURO;Masculino;D
157;Se possui animais de estimação;4 - MADURO;Masculino;D
157;Informações sociais como sexo, idade, estado civil por exemplo;4 - MADURO;Masculino;D
157;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;4 - MADURO;Masculino;D
157;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);4 - MADURO;Masculino;D
157;Se possui smartphone?;4 - MADURO;Masculino;D
157;Se costuma comprar parcelado ou à vista?;4 - MADURO;Masculino;D
157;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);4 - MADURO;Masculino;D
157;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);4 - MADURO;Masculino;D
157;Se possui filhos menores de 12 anos;4 - MADURO;Masculino;D
157;Se possui filhos menores de 18 anos;4 - MADURO;Masculino;D
157;Se possui casa própria ou se é alugada;4 - MADURO;Masculino;D
157;Se os filhos estudam em colégio particular;4 - MADURO;Masculino;D
157;Sobre a profissão que exerce;4 - MADURO;Masculino;D
157;Se faz academia ou pratica esportes de modo geral;4 - MADURO;Masculino;D
157;Se gosta de ir em shows;4 - MADURO;Masculino;D
157;Se tem plano de saúde;4 - MADURO;Masculino;D
157;Se possui seguro de vida, de imóvel ou de carro;4 - MADURO;Masculino;D
157;Se gosta de viajar e com que frequência;4 - MADURO;Masculino;D
157;Sobre a sua operadora de telefonia (Claro, Vivo e etc);4 - MADURO;Masculino;D
157;Se o celular é pós pago ou pré pago;4 - MADURO;Masculino;D
157;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);4 - MADURO;Masculino;D
157;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);4 - MADURO;Masculino;D
157;Eu não responderia à nenhuma destas questões;4 - MADURO;Masculino;D
158;Características do veículo (marca, ano e etc);3 - ADULTO;Masculino;B
158;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);3 - ADULTO;Masculino;B
158;Aniversário e outras datas festivas (Casamento por exemplo);3 - ADULTO;Masculino;B
158;Se possui animais de estimação;3 - ADULTO;Masculino;B
158;Informações sociais como sexo, idade, estado civil por exemplo;3 - ADULTO;Masculino;B
158;Se possui smartphone?;3 - ADULTO;Masculino;B
158;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);3 - ADULTO;Masculino;B
158;Se possui filhos menores de 12 anos;3 - ADULTO;Masculino;B
158;Se possui filhos menores de 18 anos;3 - ADULTO;Masculino;B
158;Se possui casa própria ou se é alugada;3 - ADULTO;Masculino;B
158;Se os filhos estudam em colégio particular;3 - ADULTO;Masculino;B
158;Sobre a profissão que exerce;3 - ADULTO;Masculino;B
158;Se faz academia ou pratica esportes de modo geral;3 - ADULTO;Masculino;B
158;Se gosta de ir em shows;3 - ADULTO;Masculino;B
158;Se tem plano de saúde;3 - ADULTO;Masculino;B
158;Se gosta de viajar e com que frequência;3 - ADULTO;Masculino;B
158;Sobre a sua operadora de telefonia (Claro, Vivo e etc);3 - ADULTO;Masculino;B
158;Se o celular é pós pago ou pré pago;3 - ADULTO;Masculino;B
158;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);3 - ADULTO;Masculino;B
159;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);4 - MADURO;Masculino;C
159;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);4 - MADURO;Masculino;C
159;Aniversário e outras datas festivas (Casamento por exemplo);4 - MADURO;Masculino;C
159;Se possui animais de estimação;4 - MADURO;Masculino;C
159;Informações sociais como sexo, idade, estado civil por exemplo;4 - MADURO;Masculino;C
159;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);4 - MADURO;Masculino;C
159;Se possui smartphone?;4 - MADURO;Masculino;C
159;Se costuma comprar parcelado ou à vista?;4 - MADURO;Masculino;C
159;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);4 - MADURO;Masculino;C
159;Se possui filhos menores de 12 anos;4 - MADURO;Masculino;C
159;Sobre a profissão que exerce;4 - MADURO;Masculino;C
159;Se gosta de ir em shows;4 - MADURO;Masculino;C
159;Se gosta de viajar e com que frequência;4 - MADURO;Masculino;C
159;Sobre a sua operadora de telefonia (Claro, Vivo e etc);4 - MADURO;Masculino;C
159;Se o celular é pós pago ou pré pago;4 - MADURO;Masculino;C
159;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);4 - MADURO;Masculino;C
159;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);4 - MADURO;Masculino;C
160;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);5 - MELHOR IDADE;Masculino;C
160;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);5 - MELHOR IDADE;Masculino;C
160;Se possui animais de estimação;5 - MELHOR IDADE;Masculino;C
160;Informações sociais como sexo, idade, estado civil por exemplo;5 - MELHOR IDADE;Masculino;C
160;Se possui smartphone?;5 - MELHOR IDADE;Masculino;C
160;Se costuma comprar parcelado ou à vista?;5 - MELHOR IDADE;Masculino;C
160;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);5 - MELHOR IDADE;Masculino;C
160;Se possui casa própria ou se é alugada;5 - MELHOR IDADE;Masculino;C
160;Se os filhos estudam em colégio particular;5 - MELHOR IDADE;Masculino;C
160;Sobre a profissão que exerce;5 - MELHOR IDADE;Masculino;C
160;Se gosta de ir em shows;5 - MELHOR IDADE;Masculino;C
160;Se gosta de viajar e com que frequência;5 - MELHOR IDADE;Masculino;C
160;Sobre a sua operadora de telefonia (Claro, Vivo e etc);5 - MELHOR IDADE;Masculino;C
160;Se o celular é pós pago ou pré pago;5 - MELHOR IDADE;Masculino;C
161;Características do veículo (marca, ano e etc);2 - JOVEM;Masculino;C
161;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);2 - JOVEM;Masculino;C
161;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);2 - JOVEM;Masculino;C
161;Aniversário e outras datas festivas (Casamento por exemplo);2 - JOVEM;Masculino;C
161;Se possui animais de estimação;2 - JOVEM;Masculino;C
161;Informações sociais como sexo, idade, estado civil por exemplo;2 - JOVEM;Masculino;C
161;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;2 - JOVEM;Masculino;C
161;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);2 - JOVEM;Masculino;C
161;Se possui smartphone?;2 - JOVEM;Masculino;C
161;Se costuma comprar parcelado ou à vista?;2 - JOVEM;Masculino;C
161;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);2 - JOVEM;Masculino;C
161;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);2 - JOVEM;Masculino;C
161;Se possui filhos menores de 12 anos;2 - JOVEM;Masculino;C
161;Se possui filhos menores de 18 anos;2 - JOVEM;Masculino;C
161;Se possui casa própria ou se é alugada;2 - JOVEM;Masculino;C
161;Se os filhos estudam em colégio particular;2 - JOVEM;Masculino;C
161;Sobre a profissão que exerce;2 - JOVEM;Masculino;C
161;Se faz academia ou pratica esportes de modo geral;2 - JOVEM;Masculino;C
161;Se gosta de ir em shows;2 - JOVEM;Masculino;C
161;Se tem plano de saúde;2 - JOVEM;Masculino;C
161;Se possui seguro de vida, de imóvel ou de carro;2 - JOVEM;Masculino;C
161;Se gosta de viajar e com que frequência;2 - JOVEM;Masculino;C
161;Sobre a sua operadora de telefonia (Claro, Vivo e etc);2 - JOVEM;Masculino;C
161;Se o celular é pós pago ou pré pago;2 - JOVEM;Masculino;C
161;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);2 - JOVEM;Masculino;C
161;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);2 - JOVEM;Masculino;C
162;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);2 - JOVEM;Masculino;E
162;Se possui animais de estimação;2 - JOVEM;Masculino;E
162;Informações sociais como sexo, idade, estado civil por exemplo;2 - JOVEM;Masculino;E
162;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;2 - JOVEM;Masculino;E
162;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);2 - JOVEM;Masculino;E
162;Se possui smartphone?;2 - JOVEM;Masculino;E
162;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);2 - JOVEM;Masculino;E
162;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);2 - JOVEM;Masculino;E
162;Se possui filhos menores de 12 anos;2 - JOVEM;Masculino;E
162;Se possui filhos menores de 18 anos;2 - JOVEM;Masculino;E
162;Se possui casa própria ou se é alugada;2 - JOVEM;Masculino;E
162;Sobre a profissão que exerce;2 - JOVEM;Masculino;E
